"Product Name","ASIN","Genre"
"Lapvona: A Novel","B09GW3P1KJ","Literature & Fiction"
"Blaze Me a Sun: A Novel About a Crime (Halland Suite)","B09XL59MJX","Mystery, Thriller & Suspense"
"The Invisible Life of Addie LaRue","B084357H23","Science Fiction & Fantasy"
"The Invisible Life of Addie LaRue","B084357H23","Literature & Fiction"
"In the Woods (Dublin Murder Squad, Book 1)","B000U913EI","Mystery, Thriller & Suspense"
"Saturday Night at the Lakeside Supper Club: A Novel","B0B6Z3LN2D","Literature & Fiction"
"All the Living and the Dead: From Embalmers to Executioners, an Exploration of the People Who Have Made Death Their Life's Work","B09CNFH5WG","Medical Books"
"All the Living and the Dead: From Embalmers to Executioners, an Exploration of the People Who Have Made Death Their Life's Work","B09CNFH5WG","Biographies & Memoirs"
"The Wager: A Tale of Shipwreck, Mutiny and Murder","0385534264","History"
"The Wager: A Tale of Shipwreck, Mutiny and Murder","0385534264","Biographies & Memoirs"
"The Wager: A Tale of Shipwreck, Mutiny and Murder","B0B6Z4SVTH","History"
"The Wager: A Tale of Shipwreck, Mutiny and Murder","B0B6Z4SVTH","Biographies & Memoirs"
"Outlive: The Science and Art of Longevity","B0B1BTJLJN","Health, Fitness & Dieting"
"Pineapple Street: A GMA Book Club Pick: A Novel","B0B3HPSFJ7","Literature & Fiction"
"Runner's World Run Less Run Faster: Become a Faster, Stronger Runner with the Revolutionary 3-Runs-a-Week Training Program","B087BQ7GK3","Sports & Outdoors"
"Stolen","B0B3Y8DJFJ","Mystery, Thriller & Suspense"
"Stolen","B0B3Y8DJFJ","Literature & Fiction"
"How Not to Kill Yourself: A Portrait of the Suicidal Mind","B0B1Y1ZKFX","Self-Help"
"Palm Beach, Finland","B07HB5DKQX","Mystery, Thriller & Suspense"
"Palm Beach, Finland","B07HB5DKQX","Literature & Fiction"
"The Man Who Died","B075SPBQDV","Mystery, Thriller & Suspense"
"The Man Who Died","B075SPBQDV","Literature & Fiction"
"Running for My Life: One Lost Boy's Journey from the Killing Fields of Sudan to the Olympic Games","B007D1TKAU","Sports & Outdoors"
"Running for My Life: One Lost Boy's Journey from the Killing Fields of Sudan to the Olympic Games","B007D1TKAU","Biographies & Memoirs"
"The Kind Worth Saving: A Novel","B0B3989NDF","Mystery, Thriller & Suspense"
"The Kind Worth Saving: A Novel","B0B3989NDF","Literature & Fiction"
"River Woman, River Demon: A Novel","B09YNV5V75","Mystery, Thriller & Suspense"
"River Woman, River Demon: A Novel","B09YNV5V75","Literature & Fiction"
"Tomorrow, and Tomorrow, and Tomorrow: A novel","B09JBCGQB8","Romance"
"Tomorrow, and Tomorrow, and Tomorrow: A novel","B09JBCGQB8","Literature & Fiction"
"Killers of a Certain Age","B09N6VX4K7","Mystery, Thriller & Suspense"
"Killers of a Certain Age","B09N6VX4K7","Literature & Fiction"
"You're Saying It Wrong: A Pronunciation Guide to the 150 Most Commonly Mispronounced Words--and Their Tangled Histories of Misuse","0399578080","Reference"
"The Last Mona Lisa: A Novel","B08QXTPXPH","Mystery, Thriller & Suspense"
"The Last Mona Lisa: A Novel","B08QXTPXPH","Literature & Fiction"
"How the Word Is Passed: A Reckoning with the History of Slavery Across America","B08KQ4W18H","History"
"How the Word Is Passed: A Reckoning with the History of Slavery Across America","B08KQ4W18H","Politics & Social Sciences"
"66 Metres: A chilling thriller that will keep you on the edge of your seat! (Nadia Laksheva Spy Thriller Series, Book 1)","B01HLY0Z0W","Mystery, Thriller & Suspense"
"66 Metres: A chilling thriller that will keep you on the edge of your seat! (Nadia Laksheva Spy Thriller Series, Book 1)","B01HLY0Z0W","Literature & Fiction"
"Wrong Place Wrong Time: A Novel","B09NW4FN2R","Mystery, Thriller & Suspense"
"Wrong Place Wrong Time: A Novel","B09NW4FN2R","Literature & Fiction"
"The Boy from the Woods: Wilde, Book 1","B07ZPDRVYF","Mystery, Thriller & Suspense"
"The Boy from the Woods","B07TYBQJBM","Mystery, Thriller & Suspense"
"The Master & Margarita","B08KH4LZDM","Literature & Fiction"
"Index, A History of the: A Bookish Adventure from Medieval Manuscripts to the Digital Age","B098TZ17NC","History"
"Index, A History of the: A Bookish Adventure from Medieval Manuscripts to the Digital Age","B098TZ17NC","Literature & Fiction"
"The Mosquito Bowl: A Game of Life and Death in World War II","B09FK32FY3","Sports & Outdoors"
"The Mosquito Bowl: A Game of Life and Death in World War II","B09FK32FY3","History"
"The Mosquito Bowl: A Game of Life and Death in World War II","B09FK32FY3","Biographies & Memoirs"
"Super-Infinite: The Transformations of John Donne","B09NTK9WDQ","Literature & Fiction"
"The Sympathizer: A Novel (Pulitzer Prize for Fiction)","B00PSSG4MM","Mystery, Thriller & Suspense"
"The Sympathizer: A Novel (Pulitzer Prize for Fiction)","B00PSSG4MM","Literature & Fiction"
"A Gentleman in Moscow: A Novel","B01COJUEZ0","Mystery, Thriller & Suspense"
"A Gentleman in Moscow: A Novel","B01COJUEZ0","Literature & Fiction"
"Demon Copperhead: A Pulitzer Prize Winner","B09QMHZ53K","Literature & Fiction"
"Random","B0B2F5J32D","Humor & Entertainment"
"Random","B0B2F5J32D","Literature & Fiction"
"Godspeed","B08NT2VSWF","Mystery, Thriller & Suspense"
"Godspeed","B08NT2VSWF","Literature & Fiction"
"Randomize: Forward collection","B07X7K7DVS","Science Fiction & Fantasy"
"Randomize: Forward collection","B07X7K7DVS","Mystery, Thriller & Suspense"
"Randomize: Forward collection","B07X7K7DVS","Literature & Fiction"
"Randomize (Forward collection)","B07VDJBKNJ","Science Fiction & Fantasy"
"Randomize (Forward collection)","B07VDJBKNJ","Mystery, Thriller & Suspense"
"Randomize (Forward collection)","B07VDJBKNJ","Literature & Fiction"
"World's Greatest Running Lessons: 50 Lessons to Elevate Your Running","B0B33PJZJT","Sports & Outdoors"
"If Nietzsche Were a Narwhal: What Animal Intelligence Reveals About Human Stupidity","B09QKTFZGR","Science & Math"
"Night of the Living Rez","B09NH4DJBP","Literature & Fiction"
"Nöthin' But a Good Time: The Uncensored History of the '80s Hard Rock Explosion","B08BYBNGMW","Arts & Photography"
"Nöthin' But a Good Time: The Uncensored History of the '80s Hard Rock Explosion","B08BYBNGMW","Biographies & Memoirs"
"The Idiot: A Novel","B01HNJIJ3U","Literature & Fiction"
"The Passenger","B09T9D8QY7","Literature & Fiction"
"Small Game: A Novel","B09R21YVLM","Mystery, Thriller & Suspense"
"Small Game: A Novel","B09R21YVLM","Literature & Fiction"
"The Icepick Surgeon: Murder, Fraud, Sabotage, Piracy, and Other Dastardly Deeds Perpetrated in the Name of Science","0316496502","Science & Math"
"The Icepick Surgeon: Murder, Fraud, Sabotage, Piracy, and Other Dastardly Deeds Perpetrated in the Name of Science","0316496502","Biographies & Memoirs"
"No One Left to Come Looking for You: A Novel","B09RX2WQ3M","Mystery, Thriller & Suspense"
"No One Left to Come Looking for You: A Novel","B09RX2WQ3M","Literature & Fiction"
"The Mosquito Bowl: A Game of Life and Death in World War II","0062879928","Sports & Outdoors"
"The Mosquito Bowl: A Game of Life and Death in World War II","0062879928","History"
"The Mosquito Bowl: A Game of Life and Death in World War II","0062879928","Biographies & Memoirs"
"The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics","B00AEBETU2","History"
"Indigenous Continent: The Epic Contest for North America","B0B193DJYK","History"
"Sugar Street","080216000X","Mystery, Thriller & Suspense"
"Sugar Street","080216000X","Literature & Fiction"
"In Fifty Words!: Micro Fictions","B07WK8JZ9N","Literature & Fiction"
"If I Survive You","B09NTJPTKN","Literature & Fiction"
"Lost & Found: A Memoir","B09285Y1V4","Biographies & Memoirs"
"Lost & Found: A Memoir","B09285Y1V4","Self-Help"
"Heart of a Dog","B0BH8GTQYX","Literature & Fiction"
"Liberation Day: Stories","0525509593","Literature & Fiction"
"The Bullet That Missed: (The Thursday Murder Club 3)","0241512425","Mystery, Thriller & Suspense"
"The Bullet That Missed: (The Thursday Murder Club 3)","0241512425","Literature & Fiction"
"Running Smart: How Science Can Improve Your Endurance and Performance","0262542447","Science & Math"
"Running Smart: How Science Can Improve Your Endurance and Performance","0262542447","Sports & Outdoors"
"The Girl in His Shadow: A Novel","B08DHDY24D","Mystery, Thriller & Suspense"
"The Girl in His Shadow: A Novel","B08DHDY24D","Literature & Fiction"
"The Man Who Died Twice: A Thursday Murder Club Mystery (Thursday Murder Club Mysteries Book 2)","B08YRM9NBM","Science Fiction & Fantasy"
"The Man Who Died Twice: A Thursday Murder Club Mystery (Thursday Murder Club Mysteries Book 2)","B08YRM9NBM","Mystery, Thriller & Suspense"
"The Man Who Died Twice: A Thursday Murder Club Mystery (Thursday Murder Club Mysteries Book 2)","B08YRM9NBM","Literature & Fiction"
"A Slow Fire Burning: A Novel","B08PC3SZHX","Mystery, Thriller & Suspense"
"A Slow Fire Burning: A Novel","B08PC3SZHX","Literature & Fiction"
"Nine Lives: A Novel","B097769VDM","Mystery, Thriller & Suspense"
"Nine Lives: A Novel","B097769VDM","Literature & Fiction"
"Iron Lake (20th Anniversary Edition): A Novel (Cork O'Connor Mystery Series Book 1)","B000FC0QBQ","Mystery, Thriller & Suspense"
"Five Decembers","B08THH7R49","Mystery, Thriller & Suspense"
"Five Decembers","B08THH7R49","Literature & Fiction"
"Bomb Shelter: Love, Time, and Other Explosives","B09841WSGD","Biographies & Memoirs"
"When I'm Gone, Look for Me in the East: A Novel","B095MPSYWY","Literature & Fiction"
"The Thursday Murder Club: A Novel (Thursday Murder Club Mysteries Book 1)","B084M663VB","Mystery, Thriller & Suspense"
"The 5 Love Languages: The Secret to Love that Lasts","B00OICLVBI","Self-Help"
"The 5 Love Languages: The Secret to Love that Lasts","B00OICLVBI","Religion & Spirituality"
"Less (Winner of the Pulitzer Prize): A Novel (The Arthur Less Books Book 1)","B01MSICPW3","Literature & Fiction"
"My Year Abroad: A Novel","B08HL86V91","Literature & Fiction"
"Outline","0571233627","Literature & Fiction"
"Crossroads: A Novel","B08N8Z99MK","Literature & Fiction"
"Do Hard Things: Why We Get Resilience Wrong and the Surprising Science of Real Toughness","006309861X","Business & Money"
"Do Hard Things: Why We Get Resilience Wrong and the Surprising Science of Real Toughness","006309861X","Self-Help"
"River of the Gods: Genius, Courage, and Betrayal in the Search for the Source of the Nile","B09BTJNJCX","History"
"River of the Gods: Genius, Courage, and Betrayal in the Search for the Source of the Nile","B09BTJNJCX","Biographies & Memoirs"
"The Guide: A novel","B08P98PVY2","Mystery, Thriller & Suspense"
"The Guide: A novel","B08P98PVY2","Literature & Fiction"
"Imagine Me Gone","B0151YQYYU","Literature & Fiction"
"The Angel of Rome: And Other Stories","006286811X","Literature & Fiction"
"Train Dreams","1250007658","Literature & Fiction"
"The Plant-Based Athlete: A Game-Changing Approach to Peak Performance","B08J3YYP2M","Cookbooks, Food & Wine"
"The Plant-Based Athlete: A Game-Changing Approach to Peak Performance","B08J3YYP2M","Health, Fitness & Dieting"
"The Paris Apartment: A Novel","B098QS47D3","Mystery, Thriller & Suspense"
"The Paris Apartment: A Novel","B098QS47D3","Literature & Fiction"
"Stupid Things I Won't Do When I Get Old: A Highly Judgmental, Unapologetically Honest Accounting of All the Things Our Elders Are Doing Wrong","B08KL58Q4X","Humor & Entertainment"
"Trail Runner: How to Build it, How to keep it","B09QBBMXCR","Sports & Outdoors"
"Trail Runner: How to Build it, How to keep it","B09QBBMXCR","Crafts, Hobbies & Home"
"The Rover","B00S05Q7JK","Literature & Fiction"
"The Rover (Kindle Single)","B00JX43A0G","Literature & Fiction"
"Anthem","B093ZQCS29","Mystery, Thriller & Suspense"
"Anthem","B093ZQCS29","Literature & Fiction"
"Immune: A Journey into the Mysterious System That Keeps You Alive","B08XTNHRR5","Science & Math"
"Immune: A Journey into the Mysterious System That Keeps You Alive","B08XTNHRR5","Medical Books"
"The Silent Patient","B07D2C6J4K","Mystery, Thriller & Suspense"
"The Silent Patient","B07D2C6J4K","Literature & Fiction"
"Broken Ice: A Novel (Nils Shapiro Book 2)","B0756J4NRG","Mystery, Thriller & Suspense"
"Broken Ice: A Novel (Nils Shapiro Book 2)","B0756J4NRG","Literature & Fiction"
"The Swimmers: A novel (CARNEGIE MEDAL FOR EXCELLENCE WINNER)","B095MMJYSR","Literature & Fiction"
"Matt Goldman","B07567W7ZV","Mystery, Thriller & Suspense"
"Matt Goldman","B07567W7ZV","Literature & Fiction"
"Matt Goldman","B07567W7ZV","Literature & Fiction"
"Matt Goldman","B07567W7ZV","Mystery, Thriller & Suspense"
"Sweat: A History of Exercise","1620402289","Biographies & Memoirs"
"Sweat: A History of Exercise","1620402289","Health, Fitness & Dieting"
"The Shallows: A Nils Shapiro Novel (Nils Shapiro, 3)","1250191319","Mystery, Thriller & Suspense"
"The Shallows: A Nils Shapiro Novel (Nils Shapiro, 3)","1250191319","Literature & Fiction"
"Sea of Tranquility: A novel","B099DRHTLX","Science Fiction & Fantasy"
"Sea of Tranquility: A novel","B099DRHTLX","Literature & Fiction"
"Gone to Dust: A Novel (Nils Shapiro Book 1)","B01NBJMMRR","Mystery, Thriller & Suspense"
"Gone to Dust: A Novel (Nils Shapiro Book 1)","B01NBJMMRR","Literature & Fiction"
"Several People Are Typing: A GMA Book Club Pick","B08PY1XTB8","Literature & Fiction"
"The Maid: A GMA Book Club Pick: A Novel (Molly the Maid 1)","B091Y4KGFH","Mystery, Thriller & Suspense"
"The Maid: A GMA Book Club Pick: A Novel (Molly the Maid 1)","B091Y4KGFH","Literature & Fiction"
"Hidden Valley Road: Inside the Mind of an American Family","B07TZYFR71","Biographies & Memoirs"
"The Plot: A Novel (The Book Series 1)","B08JKC299M","Mystery, Thriller & Suspense"
"The Plot: A Novel (The Book Series 1)","B08JKC299M","Literature & Fiction"
"Give a Girl a Knife: A Memoir","B01LWWK7WR","Biographies & Memoirs"
"Give a Girl a Knife: A Memoir","B01LWWK7WR","Cookbooks, Food & Wine"
"Old Yeller (Perennial Classics)","B004TE79F2","Teen & Young Adult"
"Old Yeller (Perennial Classics)","B004TE79F2","Children's Books"
"Old Yeller (Perennial Classics)","B004TE79F2","Literature & Fiction"
"Tartuffe (Drama Classics)","1854596373","Literature & Fiction"
"Riverman: An American Odyssey","B098PXP11K","Biographies & Memoirs"
"Madhouse at the End of the Earth: The Belgica's Journey into the Dark Antarctic Night","B08FH9BV7N","Travel"
"Madhouse at the End of the Earth: The Belgica's Journey into the Dark Antarctic Night","B08FH9BV7N","History"
"Madhouse at the End of the Earth: The Belgica's Journey into the Dark Antarctic Night","B08FH9BV7N","Biographies & Memoirs"
"The Cartographers: A Novel","B08G1NJK2R","Science Fiction & Fantasy"
"The Cartographers: A Novel","B08G1NJK2R","Mystery, Thriller & Suspense"
"The Cartographers: A Novel","B08G1NJK2R","Literature & Fiction"
"Dreamland (YA edition): The True Tale of America's Opiate Epidemic","B07TVRR6GR","Teen & Young Adult"
"Dreamland (YA edition): The True Tale of America's Opiate Epidemic","B07TVRR6GR","Self-Help"
"Dreamland (YA edition): The True Tale of America's Opiate Epidemic","B07TVRR6GR","Health, Fitness & Dieting"
"300 Arguments: Essays","1555977642","Biographies & Memoirs"
"300 Arguments: Essays","1555977642","Literature & Fiction"
"Princeton Review AP European History Premium Prep, 2022: 6 Practice Tests + Complete Content Review + Strategies & Techniques (2022) (College Test Preparation)","0525570659","Test Preparation"
"When We Cease to Understand the World","B08QM8VHRT","Literature & Fiction"
"The Prince of Tides: A Novel","0553381547","Literature & Fiction"
"Under the Banner of Heaven : A Story of Violent Faith","0330419129","History"
"Under the Banner of Heaven : A Story of Violent Faith","0330419129","Biographies & Memoirs"
"Lit: A Memoir","0060596988","Biographies & Memoirs"
"Lit: A Memoir","0060596988","Self-Help"
"Lit: A Memoir","0060596988","Literature & Fiction"
"Atlas of the Invisible: Maps & Graphics That Will Change How You See the World","1846149711","Reference"
"Check These Out: One Librarian's Catalog of the 200 Coolest, Best, and Most Important Books You'll Ever Read","B0108VD2L4","Reference"
