"Product Name","ASIN","Resource Type","Our Price","Ownership Type","Relationship Status","Sortable Title","Sortable Author Name","Series Author","Series Title","Relation Type","Position In Collection","Ordered","Marketplace","Relationship Creation Date","Created At","Deleted By Customer"
"The Wide Wide Sea: Imperial Ambition, First Contact and the Fateful Final Voyage of Captain James Cook","B0CC1J32NG","ITEM","14 USD","Item Owner","Terminated","Wide Wide Sea Imperial Ambition First Contact and the Fateful Final Voyage of Captain James Cook, The","Sides, Hampton","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2025-01-20T14:21:30Z","2025-01-24T16:51:17Z","Yes"
"The Wide Wide Sea: Imperial Ambition, First Contact and the Fateful Final Voyage of Captain James Cook","0385544766","ITEM","20 USD","Not Interested","Not Available","Wide Wide Sea Imperial Ambition First Contact and the Fateful Final Voyage of Captain James Cook, The","Sides, Hampton","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2025-01-24T00:00:00Z","2025-01-24T00:00:00Z","Not Available"
"Godwin: A Novel","0593701321","ITEM","14 USD","Not Interested","Not Available","Godwin A Novel","O'Neill, Joseph","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2025-01-06T00:00:00Z","2025-01-06T00:00:00Z","Not Available"
"Godwin: A Novel","B0CH9KQYHS","Not Available","Not Available","Sample Owner","Terminated","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2025-01-05T18:22:31Z","2025-01-05T18:44:30Z","Yes"
"Blackouts: A Novel","B0BQGDMFH6","ITEM","13 USD","Item Owner","Terminated","Blackouts A Novel","Torres, Justin","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-12-30T16:28:52Z","2025-01-05T04:39:17Z","Yes"
"To the Limit: The Meaning of Endurance from Mexico to the Himalayas","1399403427","ITEM","16 USD","Not Interested","Not Available","To the Limit The Meaning of Endurance from Mexico to the Himalayas","Crawley, Michael","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2025-01-04T00:00:00Z","2025-01-04T00:00:00Z","Not Available"
"The Frontrunner","B0CZXNTCFX","Not Available","Not Available","Sample Owner","Terminated","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-12-30T20:05:54Z","2024-12-30T20:10:45Z","Yes"
"Burn: A novel","B0CN8TPKSP","Not Available","Not Available","Sample Owner","Terminated","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-12-26T05:46:52Z","2024-12-26T06:06:33Z","Yes"
"The Secret Lives of Booksellers and Librarians: True Stories of the Magic of Reading (Heroes Among Us Book 4)","B0CDWDLCNS","ITEM","15 USD","Item Owner","Terminated","Secret Lives of Booksellers and Librarians True Stories of the Magic of Reading Heroes Among Us Book 4, The","Patterson, James","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-11-22T02:11:41Z","2024-12-19T20:21:41Z","Yes"
"Orbital: A Novel (Booker Prize Winner)","B0BZ5Y513V","ITEM","9 USD","Item Owner","Terminated","Orbital A Novel Booker Prize Winner","Harvey, Samantha","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-11-30T20:22:31Z","2024-12-19T20:21:37Z","Yes"
"The God of the Woods: A Novel","B0CL1YQLB5","ITEM","15 USD","Not Interested","Not Available","God of the Woods A Novel, The","Moore, Liz","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-12-16T00:00:00Z","2024-12-16T00:00:00Z","Not Available"
"The Heart in Winter: A Novel","0385550596","ITEM","20 USD","Item Owner","Fulfilled","Heart in Winter A Novel, The","Barry, Kevin","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-08-23T00:00:00Z","2024-12-13T15:57:51Z","No"
"Burn: A novel","0593801628","ITEM","16 USD","Item Owner","Fulfilled","Burn A novel","Heller, Peter","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-09-01T00:00:00Z","2024-12-13T15:57:51Z","No"
"Martyr!: A novel","0593537610","ITEM","16 USD","Item Owner","Fulfilled","Martyr A novel","Akbar, Kaveh","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-12-13T15:57:51Z","2024-12-13T15:57:51Z","No"
"The God of the Woods: A Novel","0593418913","ITEM","16 USD","Item Owner","Fulfilled","God of the Woods A Novel, The","Moore, Liz","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-12-13T15:57:51Z","2024-12-13T15:57:51Z","No"
"Getting to Know Death: A Meditation","1639734449","ITEM","16 USD","Not Interested","Not Available","Getting to Know Death A Meditation","Godwin, Gail","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-12-07T00:00:00Z","2024-12-07T00:00:00Z","Not Available"
"The Ministry of Time: A Novel","1668045141","ITEM","16 USD","Not Interested","Not Available","Ministry of Time A Novel, The","Bradley, Kaliane","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-12-02T00:00:00Z","2024-12-02T00:00:00Z","Not Available"
"Safe Enough: Crime Stories by the Author of Jack Reacher","B0CW1J3Y5G","ITEM","11 USD","Item Owner","Terminated","Safe Enough Crime Stories by the Author of Jack Reacher","Child, Lee","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-10-08T00:00:00Z","2024-11-06T17:19:43Z","Yes"
"Not Available","B0B9Q44R96","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-11-06T00:00:00Z","2024-11-06T00:00:00Z","Not Available"
"Blood Test: A Comedy","0593700856","ITEM","16 USD","Not Interested","Not Available","Blood Test A Comedy","Baxter, Charles","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-10-30T00:00:00Z","2024-10-30T00:00:00Z","Not Available"
"Not Available","Not Available","Not Available","Not Available","Pdoc Owner","Fulfilled","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-10-07T20:38:36Z","2024-10-07T20:38:36Z","Not Available"
"Not Available","Not Available","Not Available","Not Available","Pdoc Owner","Fulfilled","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-10-07T20:37:47Z","2024-10-07T20:37:47Z","Not Available"
"Not Available","Not Available","Not Available","Not Available","Pdoc Owner","Terminated","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-10-07T04:14:52Z","2024-10-07T14:59:56Z","Yes"
"That Librarian: The Fight Against Book Banning in America","B0CQFXKTPW","ITEM","21 USD","Item Owner","Terminated","That Librarian The Fight Against Book Banning in America","Jones, Amanda","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-09-16T15:33:25Z","2024-10-07T04:14:14Z","Yes"
"The Life Impossible: A Novel","B0CGZFPKTZ","ITEM","15 USD","Item Owner","Terminated","Life Impossible A Novel, The","Haig, Matt","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-10-01T00:00:00Z","2024-10-07T04:14:11Z","Yes"
"Checkout 19: A Novel","B097XBXQ1T","ITEM","5 USD","Item Owner","Terminated","Checkout 19 A Novel","Bennett, Claire Louise","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-09-30T13:55:56Z","2024-10-07T04:13:57Z","Yes"
"The Sequel: A Novel (The Book Series 2)","B0CQHM2KL5","ITEM","15 USD","Item Owner","Terminated","Sequel A Novel The Book Series 2, The","Korelitz, Jean Hanff","Korelitz, Jean Hanff B0CW17H7QS","Book Series, The B0CW17H7QS","PRIMARY",2,"Not Available","www.amazon.com","2024-10-02T17:29:36Z","2024-10-07T04:13:50Z","Yes"
"Not Available","Not Available","Not Available","Not Available","Pdoc Owner","Terminated","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-09-03T02:28:56Z","2024-10-02T20:01:17Z","Yes"
"Here One Moment","0593798600","ITEM","14 USD","Not Interested","Not Available","Here One Moment","Moriarty, Liane","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-10-02T00:00:00Z","2024-10-02T00:00:00Z","Not Available"
"We Solve Murders: A Novel","B0CQJHF3HQ","ITEM","12 USD","Item Owner","Terminated","We Solve Murders A Novel","Osman, Richard","Osman, Richard B0CW17HQVR","We Solve Murders B0CW17HQVR","PRIMARY",1,"Not Available","www.amazon.com","2024-09-19T22:39:21Z","2024-09-30T20:48:07Z","Yes"
"Not Available","Not Available","Not Available","Not Available","Pdoc Owner","Terminated","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-09-24T19:05:44Z","2024-09-28T04:18:29Z","Yes"
"Not Available","Not Available","Not Available","Not Available","Pdoc Owner","Terminated","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-09-09T14:08:55Z","2024-09-22T21:58:26Z","Yes"
"Creation Lake: A Novel","1982116528","ITEM","10 USD","Not Interested","Not Available","Creation Lake A Novel","Kushner, Rachel","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-09-22T00:00:00Z","2024-09-22T00:00:00Z","Not Available"
"Not Available","Not Available","Not Available","Not Available","Pdoc Owner","Terminated","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-09-03T02:28:47Z","2024-09-09T02:59:25Z","Yes"
"Not Available","Not Available","Not Available","Not Available","Pdoc Owner","Terminated","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-08-29T20:37:39Z","2024-09-03T02:12:01Z","Yes"
"Not Available","Not Available","Not Available","Not Available","Pdoc Owner","Terminated","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-08-27T19:38:02Z","2024-09-01T18:36:55Z","Yes"
"Not Available","Not Available","Not Available","Not Available","Pdoc Owner","Terminated","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-08-27T05:09:31Z","2024-08-27T12:09:26Z","Yes"
"Not Available","Not Available","Not Available","Not Available","Pdoc Owner","Terminated","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-08-27T05:02:00Z","2024-08-27T05:06:09Z","Yes"
"Not Available","Not Available","Not Available","Not Available","Pdoc Owner","Terminated","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-08-22T20:42:52Z","2024-08-27T04:54:23Z","Yes"
"Not Available","Not Available","Not Available","Not Available","Pdoc Owner","Terminated","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-08-20T04:05:57Z","2024-08-24T04:49:12Z","Yes"
"Not Available","Not Available","Not Available","Not Available","Pdoc Owner","Terminated","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-08-17T00:00:48Z","2024-08-20T04:00:08Z","Yes"
"Not Available","Not Available","Not Available","Not Available","Pdoc Owner","Terminated","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-08-17T18:26:04Z","2024-08-20T03:58:54Z","Yes"
"The Kind Worth Killing: A Novel","0062267523","ITEM","17 USD","Not Interested","Not Available","Kind Worth Killing A Novel, The","Swanson, Peter","Swanson, Peter B0BXQ3QPHN","Henry Kimball B0BXQ3QPHN","PRIMARY",1,"Not Available","www.amazon.com","2024-08-19T00:00:00Z","2024-08-19T00:00:00Z","Not Available"
"Not Available","Not Available","Not Available","Not Available","Pdoc Owner","Terminated","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-08-09T03:31:31Z","2024-08-17T18:23:48Z","Yes"
"A Talent for Murder: A Novel","0063205033","ITEM","13 USD","Not Interested","Not Available","Talent for Murder A Novel, A","Swanson, Peter","Swanson, Peter B0BXQ3QPHN","Henry Kimball B0BXQ3QPHN","PRIMARY",3,"Not Available","www.amazon.com","2024-08-17T00:00:00Z","2024-08-17T00:00:00Z","Not Available"
"Not Available","Not Available","Not Available","Not Available","Pdoc Owner","Terminated","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-07-26T21:24:32Z","2024-08-16T23:44:17Z","Yes"
"The Examined Run: Why Good People Make Better Runners","0197678696","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-08-14T00:00:00Z","2024-08-14T00:00:00Z","Not Available"
"A (Very) Short History of Life on Earth: 4.6 Billion Years in 12 Pithy Chapters","B092T8QDYW","ITEM","12 USD","Item Owner","Terminated","Very Short History of Life on Earth 4 6 Billion Years in 12 Pithy Chapters, A","Gee, Henry","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-04-09T00:00:00Z","2024-08-09T03:32:22Z","Yes"
