"Product Name","ASIN","Ownership Type","Tag Name","Tag Scope","Tag Source Group","Tag Source Subgroup","Image URL","Validity Start","Validity End"
"Now I Know: The Revealing Stories Behind the World's Most Interesting Facts (Now I Know Series)","B00ESIQJTQ","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Pete Magill's 25 Keys to Running a Faster 5K","B01NCY6F1M","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Chasing the Dragon: Running to Get High","B00E8RDFOE","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Between Two Worlds: Discovering New Realms of Goalie Development","B019HB3YZU","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Passage: A Novel (Book One of The Passage Trilogy)","B003F3PM7A","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Wolf in White Van: A Novel","B00IWVELRC","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Sage Running Secret: A Guide to Speedy Ultras: How to run faster on any surface at any distance","B010J003F2","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Reinvent Yourself","B01NAM6W70","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Hillbilly Elegy: A Memoir of a Family and Culture in Crisis","B0166ISAS8","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Underground Railroad (Pulitzer Prize Winner) (National Book Award Winner) (Oprah's Book Club): A Novel","B01A4ATV0A","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Bartleby, the Scrivener A Story of Wall-Street","B000JML2Z6","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Seveneves: A Novel","B00LZWV8JO","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Sixth Extinction: An Unnatural History","B00EGJE4G2","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Secret History: A Novel (Vintage Contemporaries)","B005PRJT9Q","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Just Mercy: A Story of Justice and Redemption (One World Essentials)","B00JYWVYLY","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Year of No Sugar: A Memoir","B00IT6C2SU","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Dead Wake: The Last Crossing of the Lusitania","B00N6PD3GE","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Invisible History of the Human Race: How DNA and History Shape Our Identities and Our Futures","B00ISEP2BM","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Future Crimes: Everything Is Connected, Everyone Is Vulnerable and What We Can Do About It","B00N6PCZMC","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Monuments Men: Allied Heroes, Nazi Thieves, and the Greatest Treasure Hunt in History","B002LHRLNE","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Power of Habit: Why We Do What We Do in Life and Business","B0055PGUYU","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"How to Cook Everything Fast: A Better Way to Cook Great Food (How to Cook Everything Series Book 6)","B00HK3EVK0","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Understories","B007UPDCD0","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Moon Wisconsin (Moon Handbooks)","B00IHGV8VO","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Marketplace of the Marvelous: The Strange Origins of Modern Medicine","B00DXKG9RW","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Martian: A Novel","B00EMXBDMA","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Good Lord Bird (National Book Award Winner): A Novel","B00AEDDPU0","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Men Who United the States: America's Explorers, Inventors, Eccentrics and Mavericks, and the Creation of One Nation, Indivisible","B00BATEINA","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Iggy Loomis, Superkid in Training","B007HU7NBU","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Interestings: A Novel","B008U4HH54","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Fault in Our Stars","B005ZOBNOI","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Mr. Peanut (Vintage Contemporaries)","B0036S4A1S","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"How to Get Filthy Rich in Rising Asia: A Novel","B008ON449S","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Let Me Off at the Top!: My Classy Life and Other Musings","B00EIGS388","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"What Color Is Your Parachute? 2014: A Practical Manual for Job-Hunters and Career-Changers","B00BH0VU2E","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Zealot: The Life and Times of Jesus of Nazareth","B00BRUQ7ZY","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Everything Is Perfect When You're a Liar","B007HBLNII","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Salt Sugar Fat: How the Food Giants Hooked Us","B00985E3UG","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Double Cross: The True Story of the D-Day Spies","B0075WP9MK","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"God Is Not Great: How Religion Poisons Everything","B000QUCO4Y","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Teleportation Accident: A Novel","B009K5093O","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Dinner","B008ZPGDX0","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Best Food Writing 2012","B0091LLAU8","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"No Country for Old Men (Vintage International)","B000WJSB4Q","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"A Game of Thrones (A Song of Ice and Fire, Book 1)","B000QCS8TW","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Running the Rift: A Novel","B0061S3W28","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Age of Miracles: A Novel","B005SHPWQC","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Vegan Sandwiches Save the Day!: Revolutionary New Takes on Everyone's Favorite Anytime Meal","B00968R5M8","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Heads in Beds: A Reckless Memoir of Hotels, Hustles, and So-Called Hospitality","B0086MKQSU","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Tell the Wolves I'm Home: A Novel","B005QPI9ZW","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Dear Life: Stories (Vintage International)","B0084TWN9K","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Consider the Fork: A History of How We Cook and Eat","B00918JMYM","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Eat & Run: My Unlikely Journey to Ultramarathon Greatness","B005OCHOZS","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Zeitoun","B0036S4ALS","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Quiet: The Power of Introverts in a World That Can't Stop Talking","B004J4WNL2","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Wild: From Lost to Found on the Pacific Crest Trail (Oprah's Book Club 2.0)","B005IQZB14","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Phantom: A Harry Hole Novel (9)","B007QPFGJW","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Tiny Beautiful Things: Reese's Book Club: Advice from Dear Sugar","B005V2DUP4","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The End of Money: Counterfeiters, Preachers, Techies, Dreamers--and the Coming Cashless Society","B006YTPR2W","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
